game_id,year,round,a_team_id,a_name,a_seed,a_oe,a_de,a_sos,a_win_rate,a_srs,a_tov_rate,a_orb_rate,a_ft_pct,a_pos_per_game,a_fga_per_game,a_three_pa_per_game,a_fta_per_game,b_team_id,b_name,b_seed,b_oe,b_de,b_sos,b_win_rate,b_srs,b_tov_rate,b_orb_rate,b_ft_pct,b_pos_per_game,b_fga_per_game,b_three_pa_per_game,b_fta_per_game,team_a_won
915,2011,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 3rd ROUND AT CLEVELAND,922,ohio st,1,121.41,93.9287,8.38,0.919,25.84,0.159526,0.178243,0.701,63.533,55.6486,18.2162,20.6216,900,george mason,8,113.024,97.0342,1.37,0.794,11.66,0.171774,0.166292,0.689,64.38,54.7353,16.8824,21.1176,1
916,2011,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHWEST REGION - 3rd ROUND AT TULSA OK,907,kansas,1,117.25,93.4501,7.62,0.921,24.1,0.192755,0.170704,0.679,69.2179,57.7105,18.6842,22.6842,905,illinois,9,107.764,99.2336,11.11,0.588,16.72,0.193823,0.152736,0.729,65.8577,56.1765,17.6471,15.8529,1
917,2011,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 3rd ROUND AT CHARLOTTE NC,897,duke,1,116.439,93.1358,8.32,0.865,24.51,0.1739,0.173511,0.753,69.4714,59.6216,21.027,22.3243,914,michigan,8,107.188,100.696,10.68,0.6,14.21,0.161611,0.133064,0.699,62.0537,53.9714,22.9714,14.3429,1
918,2011,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHWEST REGION - 3rd ROUND AT CHICAGO,920,notre dame,2,116.863,101.742,8.43,0.794,18.17,0.166295,0.169493,0.724,64.3788,53.8824,20.8235,24.3235,899,florida st,10,100.299,90.0897,6.45,0.676,13.48,0.231098,0.180265,0.665,68.8529,55.9706,18.6471,21.3235,0
919,2011,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 3rd ROUND AT CHARLOTTE NC,919,north carolina,2,107.363,95.2712,10.15,0.784,18.87,0.184553,0.196532,0.672,72.1978,62.6216,15.6486,23.7297,948,washington,7,115.758,98.5155,7.74,0.686,20.12,0.169635,0.194323,0.674,71.7509,64.5714,23.4571,20.3429,1
920,2011,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 3rd ROUND AT TULSA OK,936,texas,4,111.235,92.167,7.96,0.778,20.82,0.175027,0.203443,0.654,67.45,58.3056,14.8611,25.1389,887,arizona,5,114.57,101.753,7.99,0.789,16.54,0.190885,0.160911,0.746,66.7253,54.3158,19.6053,23.6579,0
921,2011,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 3rd ROUND AT CLEVELAND,933,syracuse,3,111.617,96.3177,8.79,0.771,18.85,0.188202,0.186463,0.665,65.7349,56.6571,17.9429,20.3714,912,marquette,11,111.285,101.845,8.51,0.595,14.89,0.182009,0.182809,0.696,67.5643,56.5946,14.7838,25.0541,0
922,2011,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHWEST REGION - 3rd ROUND AT CHICAGO,927,purdue,3,110.726,94.4269,8.69,0.765,19.36,0.15895,0.170624,0.715,65.5035,57.5588,18.9706,19.7941,945,vcu,11,109.54,102.235,3.78,0.7,8.56,0.172878,0.163699,0.715,65.364,55.7,22.925,20.6,0
923,2011,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16 AT ANAHEIM CA,929,san diego st,2,112.792,92.9475,6.36,0.919,17.96,0.17046,0.200142,0.697,63.7384,57.8649,17.2703,17.6486,896,uconn,3,110.434,98.9697,10.44,0.78,17.95,0.173448,0.212158,0.763,65.5288,59.2439,17.3415,20.0488,0
924,2011,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHEAST REGION - SWEET 16 AT NEW ORLEANS,898,florida,2,111.34,97.8976,7.57,0.784,16.27,0.188698,0.19496,0.669,64.7395,56.2973,17.8649,20.1081,893,byu,3,114.455,95.4552,5.76,0.865,18.65,0.153519,0.159599,0.765,71.1243,61.2703,23.3784,23.3784,1
925,2011,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16 AT ANAHEIM CA,897,duke,1,116.439,93.1358,8.32,0.865,24.51,0.1739,0.173511,0.753,69.4714,59.6216,21.027,22.3243,887,arizona,5,114.57,101.753,7.99,0.789,16.54,0.190885,0.160911,0.746,66.7253,54.3158,19.6053,23.6579,0
926,2011,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHEAST REGION - SWEET 16 AT NEW ORLEANS,950,wisconsin,4,118.734,102.389,9.42,0.735,18.77,0.132612,0.182471,0.818,57.2212,53.1765,21.8824,15.6765,892,butler,8,110.105,99.1231,5.02,0.737,11.53,0.169205,0.175306,0.726,64.6989,55.8421,21.6316,21.0263,0
927,2011,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16 AT NEWARK NJ,919,north carolina,2,107.363,95.2712,10.15,0.784,18.87,0.184553,0.196532,0.672,72.1978,62.6216,15.6486,23.7297,912,marquette,11,111.285,101.845,8.51,0.595,14.89,0.182009,0.182809,0.696,67.5643,56.5946,14.7838,25.0541,1
928,2011,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHWEST REGION - SWEET 16 AT SAN ANTONIO,907,kansas,1,117.25,93.4501,7.62,0.921,24.1,0.192755,0.170704,0.679,69.2179,57.7105,18.6842,22.6842,928,richmond,12,110.527,97.1453,2.79,0.784,11.23,0.164268,0.147541,0.687,63.0151,54.2432,19.8649,17.5405,1
929,2011,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16 AT NEWARK NJ,922,ohio st,1,121.41,93.9287,8.38,0.919,25.84,0.159526,0.178243,0.701,63.533,55.6486,18.2162,20.6216,909,kentucky,4,114.204,96.8224,8.91,0.763,20.3,0.162976,0.178632,0.71,65.5568,57.4474,18.6053,20.7632,0
930,2011,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHWEST REGION - SWEET 16 AT SAN ANTONIO,899,florida st,10,100.299,90.0897,6.45,0.676,13.48,0.231098,0.180265,0.665,68.8529,55.9706,18.6471,21.3235,945,vcu,11,109.54,102.235,3.78,0.7,8.56,0.172878,0.163699,0.715,65.364,55.7,22.925,20.6,0
931,2011,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHEAST REGION - ELITE 8 AT NEW ORLEANS,898,florida,2,111.34,97.8976,7.57,0.784,16.27,0.188698,0.19496,0.669,64.7395,56.2973,17.8649,20.1081,892,butler,8,110.105,99.1231,5.02,0.737,11.53,0.169205,0.175306,0.726,64.6989,55.8421,21.6316,21.0263,0
932,2011,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - ELITE 8 AT ANAHEIM CA,896,uconn,3,110.434,98.9697,10.44,0.78,17.95,0.173448,0.212158,0.763,65.5288,59.2439,17.3415,20.0488,887,arizona,5,114.57,101.753,7.99,0.789,16.54,0.190885,0.160911,0.746,66.7253,54.3158,19.6053,23.6579,1
933,2011,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHWEST REGION - ELITE 8 AT SAN ANTONIO,907,kansas,1,117.25,93.4501,7.62,0.921,24.1,0.192755,0.170704,0.679,69.2179,57.7105,18.6842,22.6842,945,vcu,11,109.54,102.235,3.78,0.7,8.56,0.172878,0.163699,0.715,65.364,55.7,22.925,20.6,0
934,2011,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - ELITE 8 AT NEWARK NJ,919,north carolina,2,107.363,95.2712,10.15,0.784,18.87,0.184553,0.196532,0.672,72.1978,62.6216,15.6486,23.7297,909,kentucky,4,114.204,96.8224,8.91,0.763,20.3,0.162976,0.178632,0.71,65.5568,57.4474,18.6053,20.7632,0
935,2011,MEN'S BASKETBALL CHAMPIONSHIP - FINAL FOUR AT HOUSTON,892,butler,8,110.105,99.1231,5.02,0.737,11.53,0.169205,0.175306,0.726,64.6989,55.8421,21.6316,21.0263,945,vcu,11,109.54,102.235,3.78,0.7,8.56,0.172878,0.163699,0.715,65.364,55.7,22.925,20.6,1
936,2011,MEN'S BASKETBALL CHAMPIONSHIP - FINAL FOUR AT HOUSTON,896,uconn,3,110.434,98.9697,10.44,0.78,17.95,0.173448,0.212158,0.763,65.5288,59.2439,17.3415,20.0488,909,kentucky,4,114.204,96.8224,8.91,0.763,20.3,0.162976,0.178632,0.71,65.5568,57.4474,18.6053,20.7632,1
937,2011,MEN'S BASKETBALL CHAMPIONSHIP - NATIONAL CHAMPIONSHIP AT HOUSTON,896,uconn,3,110.434,98.9697,10.44,0.78,17.95,0.173448,0.212158,0.763,65.5288,59.2439,17.3415,20.0488,892,butler,8,110.105,99.1231,5.02,0.737,11.53,0.169205,0.175306,0.726,64.6989,55.8421,21.6316,21.0263,1
938,2010,MEN'S BASKETBALL CHAMPIONSHIP - OPENING ROUND AT DAYTON OH,953,ar-pine bluff,16,94.0169,94.9285,-7.68,0.529,-8.29,0.246979,0.183172,0.668,67.76,52.2941,13.7059,25.3235,1014,winthrop,16,93.1467,92.3713,-7.31,0.576,-8.68,0.183374,0.20527,0.644,66.4315,58.6061,15.1515,21.0909,1
939,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND AT OKLAHOMA CITY,968,kansas,1,117.657,92.6193,8.25,0.917,24.68,0.188283,0.187482,0.699,69.34,58.6389,18.0,24.1944,971,lehigh,16,107.995,101.588,-7.79,0.667,-3.33,0.186964,0.147741,0.718,69.5321,56.1515,16.697,24.2121,1
940,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND AT NEW ORLEANS,970,kentucky,1,113.436,92.9483,6.82,0.921,21.13,0.202618,0.202618,0.668,69.8747,58.6316,18.3421,25.5526,961,etsu,16,100.556,97.9839,-1.47,0.571,-0.83,0.215299,0.184601,0.659,68.8743,56.5143,16.4286,23.2857,1
941,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND AT OKLAHOMA CITY,969,kansas st,2,111.911,98.0601,10.28,0.784,19.88,0.20075,0.212135,0.668,71.2195,58.973,19.0,29.6757,983,north texas,15,107.157,101.265,-4.72,0.727,-2.49,0.213258,0.160053,0.719,68.9164,52.9697,16.303,27.9091,1
942,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND AT SAN JOSE CA,981,new mexico,3,112.885,100.002,3.84,0.857,12.49,0.164544,0.194731,0.669,67.1989,57.8,21.1143,25.9714,978,montana,14,110.938,97.594,-2.35,0.688,3.93,0.194192,0.140914,0.723,62.76,51.125,16.4375,18.8438,1
943,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND AT PROVIDENCE RI,1010,villanova,2,114.804,102.218,7.75,0.758,16.72,0.19219,0.187513,0.755,71.2679,59.4545,20.4848,26.0909,994,robert morris,15,101.913,97.9626,-6.15,0.657,-3.71,0.220904,0.175024,0.666,67.256,53.3714,15.6,24.5429,1
944,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND AT SAN JOSE CA,955,butler,5,108.419,93.7614,5.08,0.868,14.37,0.18935,0.14658,0.738,63.3747,50.2895,20.0263,23.5789,1007,utep,12,107.145,91.9184,1.96,0.788,12.66,0.187633,0.139323,0.673,70.2533,56.9394,17.7576,22.5455,1
945,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND AT PROVIDENCE RI,964,georgetown,3,111.078,99.7921,9.56,0.676,17.03,0.210159,0.147955,0.711,66.1965,53.3824,16.1176,19.7647,987,ohio,14,107.446,99.902,-0.03,0.595,4.56,0.183938,0.172272,0.719,69.5005,58.1892,20.5135,23.8649,0
946,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND AT PROVIDENCE RI,1002,tennessee,6,106.084,94.1108,7.75,0.757,16.05,0.191108,0.171997,0.671,69.2973,58.7568,18.4054,20.9459,996,san diego st,11,109.535,96.3302,4.21,0.735,11.34,0.207699,0.203573,0.621,64.1482,54.2941,16.5882,21.7941,1
947,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND AT OKLAHOMA CITY,956,byu,7,118.162,94.4663,3.0,0.833,18.82,0.164684,0.144938,0.79,70.3367,58.8889,19.4444,22.8611,962,florida,10,108.186,99.5047,7.16,0.618,11.89,0.186406,0.200508,0.703,66.7424,59.0,19.0588,19.7353,1
948,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND AT NEW ORLEANS,954,baylor,3,114.996,98.0229,8.03,0.778,17.97,0.203765,0.183845,0.725,66.9344,56.6667,18.3889,20.3056,995,sam houston,14,113.008,98.666,-3.37,0.758,3.71,0.190939,0.177115,0.703,70.1479,59.4848,23.4848,22.0303,1
949,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND AT SAN JOSE CA,1008,vanderbilt,4,110.701,99.2251,7.86,0.727,15.24,0.195483,0.157521,0.721,69.4473,55.4242,16.7273,25.8788,980,murray st,13,114.221,90.24,-3.89,0.861,8.69,0.21865,0.18214,0.695,66.9511,54.4722,16.6389,22.8056,0
950,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND AT PROVIDENCE RI,993,richmond,7,105.513,95.47,3.43,0.743,10.03,0.166942,0.132162,0.7,65.72,55.5143,20.1143,18.0,999,saint mary's,10,118.007,99.8726,2.2,0.824,13.38,0.174268,0.163653,0.761,66.4965,57.3529,20.5588,19.1765,0
951,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND AT NEW ORLEANS,985,notre dame,6,117.615,106.813,6.22,0.657,13.14,0.161581,0.179435,0.723,64.0103,55.8,19.2286,21.2571,990,old dominion,11,107.19,91.8331,1.78,0.75,11.39,0.202841,0.23968,0.648,62.5833,57.25,14.5278,17.3611,0
952,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND AT OKLAHOMA CITY,1005,unlv,8,108.597,94.7437,4.82,0.735,12.57,0.172619,0.147272,0.716,67.3024,57.3529,20.4412,18.7353,984,northern iowa,9,107.375,93.4684,4.27,0.857,12.03,0.18025,0.161353,0.758,58.9657,49.7429,18.8286,18.4286,0
953,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND AT SAN JOSE CA,973,marquette,6,113.45,100.347,8.23,0.647,15.17,0.161158,0.156592,0.741,64.4235,55.5882,19.5294,19.4118,1012,washington,11,109.899,97.1012,7.49,0.722,15.64,0.177319,0.183486,0.72,72.0611,61.4444,15.7778,25.1389,0
954,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND AT NEW ORLEANS,1003,texas,8,110.205,95.0378,7.38,0.706,18.56,0.185206,0.200773,0.633,73.6859,63.4706,16.6471,25.8235,1011,wake forest,9,102.021,97.4108,8.85,0.645,11.45,0.212903,0.209286,0.657,71.3639,60.2903,14.0323,24.5806,0
955,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND AT JACKSONVILLE FL,960,duke,1,117.047,92.7939,9.21,0.875,25.21,0.163083,0.216304,0.759,65.764,59.375,19.55,22.475,953,ar-pine bluff,16,94.0169,94.9285,-7.68,0.529,-8.29,0.246979,0.183172,0.668,67.76,52.2941,13.7059,25.3235,1
956,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND AT BUFFALO NY,1000,syracuse,1,114.944,94.3258,7.21,0.857,21.72,0.215927,0.169251,0.677,70.3943,57.7429,17.8286,21.2857,1009,vermont,16,104.678,96.5832,-6.69,0.714,-1.26,0.207481,0.184475,0.687,67.0629,53.8286,14.9714,26.5714,1
957,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND AT MILWAUKEE WI,988,ohio st,2,114.07,94.6695,7.37,0.784,19.49,0.171937,0.135302,0.696,64.92,54.027,19.1351,19.3514,997,santa barbara,15,100.34,97.5697,-1.09,0.667,-0.13,0.227597,0.1326,0.681,67.3707,50.7333,18.1333,23.2667,1
958,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND AT BUFFALO NY,1013,west virginia,2,112.883,99.0188,10.26,0.816,19.16,0.184994,0.239959,0.704,64.1558,57.6316,20.0526,22.8421,979,morgan st,15,108.088,100.134,-6.15,0.73,-1.18,0.191737,0.21825,0.7,70.3384,60.5135,16.6757,26.5676,1
959,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND AT SPOKANE WA,992,purdue,4,106.373,92.4457,8.81,0.829,17.52,0.164281,0.151345,0.723,66.2629,55.9143,16.8,21.5714,998,siena,13,107.631,93.8085,-1.17,0.794,8.48,0.176154,0.186268,0.673,69.7918,60.2353,14.6471,23.3235,1
960,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND AT JACKSONVILLE FL,1001,temple,5,105.352,92.0965,4.27,0.829,12.44,0.165931,0.174738,0.689,61.6434,55.4857,17.2857,15.2286,959,cornell,12,118.23,99.8306,-0.91,0.853,8.76,0.188549,0.158946,0.73,64.58,55.7059,22.3235,15.8235,0
961,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND AT SPOKANE WA,975,michigan st,5,109.331,97.1141,8.17,0.757,15.33,0.211422,0.200316,0.685,65.707,55.8919,14.6757,20.6486,982,new mexico st,12,110.297,109.344,1.66,0.647,2.06,0.181066,0.148334,0.7,70.9847,58.7353,22.7647,22.5588,1
962,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND AT JACKSONVILLE FL,1015,wisconsin,4,112.447,95.3822,7.66,0.727,17.84,0.146781,0.162526,0.732,59.6642,53.0303,20.9091,17.2121,1016,wofford,13,106.918,94.7518,-2.57,0.743,4.43,0.184708,0.178492,0.669,64.3486,53.5143,16.5714,23.7143,1
963,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND AT MILWAUKEE,991,pitt,3,108.5,97.5848,7.39,0.735,14.3,0.195541,0.195077,0.693,63.3235,53.2647,15.4706,22.7941,986,oakland,14,109.383,102.353,-2.96,0.743,-0.64,0.198247,0.194977,0.719,69.8983,58.6571,18.2857,25.0286,1
964,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND AT SPOKANE WA,974,maryland,4,113.458,97.2742,7.95,0.727,17.75,0.165289,0.181688,0.729,70.217,62.1818,15.4545,20.8788,967,houston,13,110.264,105.174,3.48,0.543,6.74,0.126257,0.176358,0.71,71.2834,65.2,23.2571,21.9429,1
965,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND AT BUFFALO NY,966,gonzaga,8,111.469,97.6956,3.83,0.794,12.11,0.189336,0.152663,0.664,68.9718,54.5882,15.1765,26.9412,963,florida st,9,101.518,89.8454,6.79,0.688,14.64,0.24554,0.188806,0.644,67.1988,54.1875,17.4062,20.9062,1
966,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND AT SPOKANE WA,1004,texas a&m,5,107.56,97.1855,9.8,0.706,15.24,0.184883,0.177346,0.661,66.3376,54.2941,18.4118,26.2353,1006,utah st,12,117.571,96.3447,1.23,0.771,13.62,0.16448,0.166317,0.758,62.1874,55.0857,16.7143,16.4,1
967,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND AT MILWAUKEE,1017,xavier,6,112.889,98.338,5.94,0.743,16.23,0.182691,0.179458,0.711,70.6891,59.4857,18.9714,24.9429,976,minnesota,11,110.523,97.8253,7.32,0.6,15.64,0.186313,0.163624,0.7,65.4811,55.6857,17.6286,18.8857,1
968,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND AT BUFFALO NY,958,clemson,7,105.582,92.7773,7.9,0.656,15.71,0.215657,0.1887,0.661,69.555,58.6875,19.7188,20.4375,977,missouri,10,109.042,93.4766,6.36,0.676,17.39,0.179316,0.183051,0.724,70.8577,61.8824,20.6176,21.0,0
969,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND AT MILWAUKEE,989,oklahoma st,7,108.275,99.6552,6.97,0.667,12.34,0.185715,0.145284,0.714,68.2048,56.3939,23.7576,20.5758,965,georgia tech,10,104.142,93.97,9.02,0.639,14.11,0.228071,0.184364,0.657,69.91,57.3333,16.3056,21.6389,0
970,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 1st ROUND AT JACKSONVILLE FL,957,california,8,114.076,100.739,8.26,0.686,17.29,0.177676,0.166703,0.757,67.6994,57.9429,17.4,20.4857,972,louisville,9,111.681,102.72,7.99,0.606,14.08,0.201962,0.213107,0.701,67.9697,59.3939,23.5455,21.2121,1
971,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND AT OKLAHOMA CITY,968,kansas,1,117.657,92.6193,8.25,0.917,24.68,0.188283,0.187482,0.699,69.34,58.6389,18.0,24.1944,984,northern iowa,9,107.375,93.4684,4.27,0.857,12.03,0.18025,0.161353,0.758,58.9657,49.7429,18.8286,18.4286,0
972,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND AT NEW ORLEANS,970,kentucky,1,113.436,92.9483,6.82,0.921,21.13,0.202618,0.202618,0.668,69.8747,58.6316,18.3421,25.5526,1011,wake forest,9,102.021,97.4108,8.85,0.645,11.45,0.212903,0.209286,0.657,71.3639,60.2903,14.0323,24.5806,1
973,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND AT OKLAHOMA CITY,969,kansas st,2,111.911,98.0601,10.28,0.784,19.88,0.20075,0.212135,0.668,71.2195,58.973,19.0,29.6757,956,byu,7,118.162,94.4663,3.0,0.833,18.82,0.164684,0.144938,0.79,70.3367,58.8889,19.4444,22.8611,1
974,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND AT SAN JOSE CA,981,new mexico,3,112.885,100.002,3.84,0.857,12.49,0.164544,0.194731,0.669,67.1989,57.8,21.1143,25.9714,1012,washington,11,109.899,97.1012,7.49,0.722,15.64,0.177319,0.183486,0.72,72.0611,61.4444,15.7778,25.1389,0
975,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND AT PROVIDENCE RI,1010,villanova,2,114.804,102.218,7.75,0.758,16.72,0.19219,0.187513,0.755,71.2679,59.4545,20.4848,26.0909,999,saint mary's,10,118.007,99.8726,2.2,0.824,13.38,0.174268,0.163653,0.761,66.4965,57.3529,20.5588,19.1765,0
976,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND AT SAN JOSE CA,955,butler,5,108.419,93.7614,5.08,0.868,14.37,0.18935,0.14658,0.738,63.3747,50.2895,20.0263,23.5789,980,murray st,13,114.221,90.24,-3.89,0.861,8.69,0.21865,0.18214,0.695,66.9511,54.4722,16.6389,22.8056,1
977,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND AT PROVIDENCE RI,1002,tennessee,6,106.084,94.1108,7.75,0.757,16.05,0.191108,0.171997,0.671,69.2973,58.7568,18.4054,20.9459,987,ohio,14,107.446,99.902,-0.03,0.595,4.56,0.183938,0.172272,0.719,69.5005,58.1892,20.5135,23.8649,1
978,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND AT NEW ORLEANS,954,baylor,3,114.996,98.0229,8.03,0.778,17.97,0.203765,0.183845,0.725,66.9344,56.6667,18.3889,20.3056,990,old dominion,11,107.19,91.8331,1.78,0.75,11.39,0.202841,0.23968,0.648,62.5833,57.25,14.5278,17.3611,1
979,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND AT JACKSONVILLE FL,960,duke,1,117.047,92.7939,9.21,0.875,25.21,0.163083,0.216304,0.759,65.764,59.375,19.55,22.475,957,california,8,114.076,100.739,8.26,0.686,17.29,0.177676,0.166703,0.757,67.6994,57.9429,17.4,20.4857,1
980,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND AT BUFFALO NY,1000,syracuse,1,114.944,94.3258,7.21,0.857,21.72,0.215927,0.169251,0.677,70.3943,57.7429,17.8286,21.2857,966,gonzaga,8,111.469,97.6956,3.83,0.794,12.11,0.189336,0.152663,0.664,68.9718,54.5882,15.1765,26.9412,1
981,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND AT MILWAUKEE,988,ohio st,2,114.07,94.6695,7.37,0.784,19.49,0.171937,0.135302,0.696,64.92,54.027,19.1351,19.3514,965,georgia tech,10,104.142,93.97,9.02,0.639,14.11,0.228071,0.184364,0.657,69.91,57.3333,16.3056,21.6389,1
982,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND AT BUFFALO NY,1013,west virginia,2,112.883,99.0188,10.26,0.816,19.16,0.184994,0.239959,0.704,64.1558,57.6316,20.0526,22.8421,977,missouri,10,109.042,93.4766,6.36,0.676,17.39,0.179316,0.183051,0.724,70.8577,61.8824,20.6176,21.0,1
983,2010,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND AT SPOKANE WA,992,purdue,4,106.373,92.4457,8.81,0.829,17.52,0.164281,0.151345,0.723,66.2629,55.9143,16.8,21.5714,1004,texas a&m,5,107.56,97.1855,9.8,0.706,15.24,0.184883,0.177346,0.661,66.3376,54.2941,18.4118,26.2353,1
984,2010,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND AT SPOKANE WA,974,maryland,4,113.458,97.2742,7.95,0.727,17.75,0.165289,0.181688,0.729,70.217,62.1818,15.4545,20.8788,975,michigan st,5,109.331,97.1141,8.17,0.757,15.33,0.211422,0.200316,0.685,65.707,55.8919,14.6757,20.6486,0
985,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND AT JACKSONVILLE FL,1015,wisconsin,4,112.447,95.3822,7.66,0.727,17.84,0.146781,0.162526,0.732,59.6642,53.0303,20.9091,17.2121,959,cornell,12,118.23,99.8306,-0.91,0.853,8.76,0.188549,0.158946,0.73,64.58,55.7059,22.3235,15.8235,0
986,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND AT MILWAUKEE,991,pitt,3,108.5,97.5848,7.39,0.735,14.3,0.195541,0.195077,0.693,63.3235,53.2647,15.4706,22.7941,1017,xavier,6,112.889,98.338,5.94,0.743,16.23,0.182691,0.179458,0.711,70.6891,59.4857,18.9714,24.9429,0
987,2010,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16 AT SALT LAKE CITY UT,1000,syracuse,1,114.944,94.3258,7.21,0.857,21.72,0.215927,0.169251,0.677,70.3943,57.7429,17.8286,21.2857,955,butler,5,108.419,93.7614,5.08,0.868,14.37,0.18935,0.14658,0.738,63.3747,50.2895,20.0263,23.5789,0
988,2010,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16 AT SYRACUSE NY,1013,west virginia,2,112.883,99.0188,10.26,0.816,19.16,0.184994,0.239959,0.704,64.1558,57.6316,20.0526,22.8421,1012,washington,11,109.899,97.1012,7.49,0.722,15.64,0.177319,0.183486,0.72,72.0611,61.4444,15.7778,25.1389,1
